name,price
Whip of the Onyx Fume,0.03
Player Card: Sansheng,0.03
Shadow Calvaria,0.04
Messenger of the Azure Constellation,0.03
Mancatcher of the Crimson Cut-throat,0.03
Player Card: KingJ,0.03
Battlejug of the the Drunken Warlord,0.03
Armor of the Slithereen Exile,0.03
The Shaded Eulogy Loading Screen,0.03
Harvester of the Hidden Hunter,0.03
Nether Grandmaster's Bracers,0.03
Young Alchemist's Protection,0.03
Sash of Divine Ascension,0.03
Obsidian Guard Scepter,0.03
Dark Ruin Gaze,0.03
Crown of Vincere,0.03
Frost Shard Armlets,0.03
Cutlass of the Consuming Tides,0.03
Bracers of the Conquering Tyrant,0.03
Bracers of the Conquering Tyrant,0.03
Dreadknight Cloak,0.03
Red Talon Belt,0.03
Tails of the Shaded Eulogy,0.03
Prize of the Snowpack Savage,0.03
Mischievous Dragon Tail,0.03
Turban of the Penitent Nomad,0.03
Shackles of the Onyx Fume,0.03
Cutlass of the Consuming Tides,0.03
Dress from the Gloom,0.03
Snowstorm Quiver,0.03
Snowstorm Quiver,0.03
Funereal Dress of the Bone Scryer,0.03
Bracer of a Savage Age,0.03
Viridus Leggings,0.03
Shackles of the Onyx Fume,0.03
Mask of the Splintering Awe,0.03
Diadem of the Goddess Enthroned,0.03
Holy Words of the Hierophant,0.03
Young Alchemist's Protection,0.03
Player Card: Silent,0.03
Static Lord's Generator,0.03
Whispering Dead Armor,0.03
Player Card: net,0.03
Countenance of the Agaric Flourish,0.03
Mistress of the Slithereen Nobility,0.03
Shield of the Hidden Talent,0.03
Dark Ruin Helm,0.03
Carapace of the Chosen Larva,0.03
Spear of the First Hunt,0.04
Mask of the Crimson Cut-throat,0.03
Aqwanderer Crown,0.03
Arcane Sight,0.04
Aqwanderer Carapace,0.03
Aqwanderer Carapace,0.03
Armor of a Savage Age,0.03
Armor of a Savage Age,0.03
Armor of the Onyx Lotus,0.03
Armor of the Onyx Lotus,0.03
Armor of the Purist Champion,0.03
Armor of the Purist Champion,0.03
Tail of the Moon Rider,0.03
Arms of Eldritch Gnarl,0.03
Auspicious Dead Winter Soul,0.03
Aspect of the Dark Wood,0.03
Beast-Jaw Bludgeoner,0.03
Beast-Jaw Bludgeoner,0.03
Torment Unbound,0.03
Nether Grandmaster's Bracers,0.03
Sword of Impending Transgressions,0.03
Hlotl-Tusk Headdress of the Seeker,0.03
Ancipitous Strike of the Parasol's Sting,0.03
Arc of the Solar Divine,0.03
Armor of the Slithereen Exile,0.03
Countenance of the Agaric Flourish,0.03
Crown of Vincere,0.03
Compendium Umbra Rider Hair,0.03
Bracers of the Sovereign,0.03
Dark Ruin Crusher,0.03
Gilded Falcon Wings,0.03
Scepter of the Gruesome Embrace,0.03
Bracers of the Stormlands,0.03
Mailed Skirt of the Drunken Warlord,0.03
Wraps of the Drunken Warlord,0.03
Pads of the Eastern Range,0.03
Staff of the Archivist,0.03
Compendium Trophy Belt of the Trapper,0.03
Shroud of the Archivist,0.03
Battlejug of the the Drunken Warlord,0.03
Compendium Scorched Fletcher Gloves,0.03
Shield of Eternal Eclipse,0.03
Sky-High Warship Bomb,0.03
Robe of the Archivist,0.03
Girdle of the Dark Wraith,0.03
Belt of Teardrop Ice,0.03
Belt of Teardrop Ice,0.03
Belt of the Arkturan Talon,0.03
Belt of the Arkturan Talon,0.03
Belt of a Savage Age,0.03
Belt of a Savage Age,0.03
Bobusang's Tobacco Fix,0.03
Bloodmist Crescent Axe,0.03
Bobusang's Tobacco Fix,0.03
Bracelets of the Mothbinder,0.03
Bonehunter Spineguard,0.03
Bracer of the Purist Champion,0.03
Bracers of the Great Deluge,0.03
Bracers Omexe,0.03
Bracers Omexe,0.03
Bracelets of the Mothbinder,0.03
Bracer of the Purist Champion,0.03
Bracers of the Crystalline Queen,0.03
Bonehunter Spineguard,0.03
Cauldron of the Outlandish Gourmet,0.03
Cauldron of the Outlandish Gourmet,0.03
Carreau's Etiquette,0.03
Carreau's Tradition,0.03
Cape of the Glacier Duster,0.03
Cape of Verdant Dreaming,0.03
Cape of Verdant Dreaming,0.03
Cerebral Support,0.03
Cerebral Support,0.03
Cape of the Sovereign,0.03
Cape of the Great Safari,0.03
Cape of the Glacier Duster,0.03
Cape of the Great Safari,0.03
Chained Snatcher,0.03
Chitin Shoulder Guard,0.03
Chained Snatcher,0.03
Circlet of Forsaken Beauty,0.03
Chitin Shoulder Guard,0.03
Cloak of the Dark Wood,0.03
Claws of the Ironclad Mold,0.03
Claws of the Ironclad Mold,0.03
Creepling of the Abysm,0.03
Creepling of the Abysm,0.03
Deflector of the Stormlands,0.03
Dero's Staff of Sanity,0.04
Crown of the Falling Comet,0.03
Crown of the Falling Comet,0.03
Death Shroud of the Frozen Apostle,0.03
Deviant Casque,0.03
Deviant Casque,0.03
Dress of the Corpse Maiden,0.03
Drowned Horseman's Axe and Buckler,0.03
Drowned Horseman's Helm,0.03
Dress of the Corpse Maiden,0.03
Drowned Horseman's Axe and Buckler,0.03
Dragonmaw,0.03
Dragonmaw,0.03
Drowned Horseman's Helm,0.03
Primeval Beard,0.03
Expanse of Measureless Ruin,0.03
Defender's Horn,0.03
Feral the Werebat,0.03
Emerald Frenzy Glove,0.03
Expanse of Measureless Ruin,0.03
Deep Vault Guardian Headfin,0.03
Fatal Blossom Scarf,0.03
Fire Tribunal Arms,0.03
Epaulets of Hell's Ambassador,0.03
Epaulets of Hell's Ambassador,0.03
Fatal Blossom Scarf,0.03
Feral the Werebat,0.03
Emerald Frenzy Glove,0.03
Frost Shard Pauldrons,0.03
Gauntlet of the Dreadborn Regent,0.03
Gauntlet of the Dreadborn Regent,0.03
Frostiron Raider Fist,0.03
Frostiron Raider Fist,0.03
Flightless Fury Loading Screen,0.03
Frostiron Raider Wrap,0.03
Frostiron Raider Shield,0.03
Form of the Dark Wood,0.05
Gauntlet of the Chimera's Rage,0.03
Gauntlet of the Chimera's Rage,0.03
Frozen Emperor's Cursed Belt,0.03
Frozen Emperor's Guardian Lion,0.03
Heirloom of the Charred Bloodline,0.03
Hammer of the Galvanized Spark,0.03
Heavy Barbed Arms,0.03
Guard of the Baleful Reign,0.03
Gift of the Awakened,0.03
Gift of the Awakened,0.03
Gloves of Retribution,0.03
Habit of the Seeker,0.03
Gloves of the Admirable Admiral,0.03
Habit of the Seeker,0.03
Guard of the Baleful Reign,0.03
Gloves of the Admirable Admiral,0.03
Horn of the Hidden Hive,0.03
Horn of the Hidden Hive,0.03
Hlotl-Feather Necklace,0.03
Horns of the Crypt Guardian,0.03
Heirloom of the Charred Bloodline,0.03
Hlotl-Feather Necklace,0.03
Horns of the Forest Lord,0.03
Horns of the Sovereign,0.03
Horns of the Sovereign,0.03
Horns of the Forest Lord,0.03
Ice Burst Greaves,0.04
Furstole of the Shadowcat,0.03
Feudal Mace of Chivalry,0.03
Helm of the Radiant Crusader,0.03
Enchanted Manglewood Staff,0.03
Feudal Mace of Chivalry,0.03
Helm of the Radiant Crusader,0.03
Inscribed Assassination Kills,0.03
Inscribed Creeps Devoured,0.03
Inscribed Dragon Form Kills,0.03
Inscribed Dragon Form Kills,0.03
Inscribed Laser Kills,0.03
Lucky Tooth Necklace,0.04
Manifold Spear,0.03
Mantle of the Serakund Tyrant,0.03
Mantle of the Serakund Tyrant,0.03
Mace of Vincere,0.03
Mantle of Ancestral Luck,0.03
Lucky Tooth Necklace,0.04
Manifold Spear,0.03
Mantle of Ancestral Luck,0.03
Shoulder of the Atniw,0.03
Pads of the Eastern Range,0.03
Girdle of the Dark Wraith,0.03
Wraps of the Subtle Demon,0.03
Ogre's Caustic Steel Bracers,0.03
Wights from the Gloom,0.03
Loading Screen of the Wandering Flame,0.03
Scorching Wings of Incantation,0.03
Regalia of the Wraith Lord Gauntlet,0.03
Vestments of the Ten Plagues Beard,0.03
Frostiron Raider Wrap,0.03
Cape of the Weeping Beast,0.03
Diadem of the Goddess Enthroned,0.03
Qaldin Assassin's Dagger,0.03
Pauldrons of the Boreal Watch,0.03
Poor Armor of the Druid,0.04
Reckless Vigor Loading Screen,0.03
Riftshadow Roamer's Grabbin' Wraps,0.03
Pauldron of the Red Conqueror,0.03
Ogre's Caustic Steel Choppers,0.03
Sash of Death's Bride,0.03
Runed Bracers of Apocalyptic Fire,0.03
Pretiosa of Putrescense,0.03
Static Lord's Generator,0.03
Whispering Dead Armor,0.03
Gauntlet of the Fiend Cleaver,0.03
Dirk of the Wicked Succubus,0.03
Dirk of the Wicked Succubus,0.03
Gauntlet of the Fiend Cleaver,0.03
Eye of Niuhi,0.03
Eye of Niuhi,0.03
Fishing Halberd,0.03
Hammer of Light Inexorable,0.03
Hammer of Light Inexorable,0.03
Guard of the Lucent Rider,0.03
Guard of the Lucent Rider,0.03
Hat of the Jiang Shi's Revenge,0.03
Horns of Malicious Efflorescence,0.03
Horns of Malicious Efflorescence,0.03
Inscribed Armor of the Onyx Lotus,0.04
Inscribed Armor of the Onyx Lotus,0.04
Inscribed Collar of the Ghastly Matriarch,0.04
Mask of the Mage Slayer,0.03
Lost Hills Shoulder,0.03
Mask of the Mage Slayer,0.03
Metal Horns,0.03
Legion's Wrath,0.03
Ol' Chopper's Choppin' Arm,0.03
Ol' Chopper's Choppin' Arm,0.03
Ogre's Caustic Steel Blinders,0.03
Pauldron of the Warrior's Retribution,0.03
Pauldrons of Retribution,0.03
Pauldron of the Warrior's Retribution,0.03
Pauldron of the Fissured Soul,0.03
Player Card: Crazy,0.03
Pauldrons of Sir Davion,0.03
Player Card: EGM,0.03
Player Card: KSi,0.03
Player Card: FLUFFNSTUFF,0.03
Player Card: Trixi,0.03
Player Card: Winter,0.03
Player Card: X!!,0.03
Player Card: X!!,0.03
Player Card: xy,0.03
Player Card: universe,0.03
Plate of the Vicious Plains,0.03
Plate of the Vicious Plains,0.03
Player Card: xiao8,0.03
Player Card: xy,0.03
Rod of Measureless Ruin,0.03
Restraints of the Frost Lord,0.03
Rough Rider's Slipshod Slicker,0.03
Rod of Measureless Ruin,0.03
Riftshadow Roamer's Fryin' Pan,0.03
Rough Rider's Slipshod Slicker,0.03
Regalia of the Wraith Lord Sword,0.03
Ruby Ring of Rak-noth Rak-nul,0.03
Scarf of the Deadly Nightshade,0.03
Scarf of the Deadly Nightshade,0.03
Wraps of the Blood Covenant,0.03
Armor of the Radiant Crusader,0.03
Wraps of the Black Pool,0.03
Wings of the Ember Crane,0.03
Wings of the Gunboat Hegemon,0.03
Wings of Malicious Efflorescence,0.03
Frostiron Raider Tusks,0.03
Compendium Belt of the Bloody Ripper,0.03
Vanquishing Demons Ritual Headgear,0.03
Player Card: Era,0.03
Armor of the Radiant Crusader,0.03
Nether Grandmaster's Bracers,0.03
Dress from the Gloom,0.03
Pauldrons of the Frozen Feather,0.03
Stone Loins,0.03
Viridus Leggings,0.03
Ogre's Caustic Steel Blinders,0.03
Ogre's Caustic Steel Bracers,0.03
Ogre's Caustic Steel Choppers,0.03
Scepter of the Gruesome Embrace,0.03
Girdle of the Dark Wraith,0.03
Tail of the Moon Rider,0.03
Wings of the Inauspicious Abyss,0.03
Bracers of the Truebark Adherent,0.03
Belt of the Unbroken Stallion,0.03
Mailed Skirt of the Drunken Warlord,0.03
Shoulders of the Valkyrie,0.03
Wraps of the Black Pool,0.03
Gauntlets of the Final Utterance,0.03
Diadem of Smoldering Journey,0.03
Top Hat of the Steam Chopper,0.03
Great Hunt Shoulder of the West,0.03
Berserker's Pauldron,0.03
Bracers of the Stormlands,0.03
Merciless Spear,0.03
Loading Screen of Grim Reformation,0.05
Loading Screen of Grim Reformation,0.05
Loading Screen of the Dark Moon Stalker,0.03
Juljae Sword,0.03
Jewel of the Forest Bow,0.03
Mortar Forge Steam Exoskeleton,0.03
Merciless Spear,0.03
Pangolin Carapace,0.03
Nether Heart,0.03
Pangolin Carapace,0.03
Pangolin Shoulder Armor,0.03
Nether Heart,0.03
Pangolin Shoulder Armor,0.03
Shocking Cornrows,0.03
Shocking Cornrows,0.03
Shroud of the Shattered Sect,0.03
Shroud of the Shattered Sect,0.03
Genuine Belt of Outcast Honor,0.03
Garment of Control,0.03
Carreau's Tradition,0.03
Aqwanderer Boots,0.03
Inscribed Laser Kills,0.03
Legplates of the Boreal Watch,0.03
Loading Screen of the Dark Moon Stalker,0.03
Legion's Wrath,0.03
Lost Hills Shoulder,0.03
Nightwatcher's Belt,0.03
Mischievous Dragon Tail,0.03
Nomad's Edge - Off-Hand,0.03
Pauldron of the Wolf Hunter,0.03
Pauldron of the Fissured Soul,0.03
Pauldron of the Red Conqueror,0.03
Robe of the Archivist,0.03
Red Dragon Arms,0.03
Red Dragon Barrel,0.03
Riftshadow Roamer's Grabbin' Wraps,0.03
Qaldin Assassin's Dagger,0.03
Prodder of Skarsnik,0.03
Riftshadow Roamer's Fryin' Pan,0.03
Cape of the Sovereign,0.03
Hellstrider,0.03
Heavy Barbed Arms,0.03
Hair of the Wolf Hunter,0.03
Frost Shard Armlets,0.03
Frost Shard Pauldrons,0.03
Frostiron Sorceress Cape,0.03
Frozen Emperor's Twin Dragon Cape,0.03
Great Calamity Loading Screen,0.03
Harvester of the Hidden Hunter,0.03
Hlotl-Tusk Headdress of the Seeker,0.03
Bracers of the Crystalline Queen,0.03
Blindfold from the Gloom,0.03
Bracer of a Savage Age,0.03
Compendium Wraps of the Bloody Ripper,0.04
Ambinderath's Jaw,0.03
Crimson Wyvern Helm,0.03
Compendium Wraps of the Bloody Ripper,0.04
Inscribed Armlet of Discord,0.03
Helm of the Red Conqueror,0.03
Hlotl-Feather Gloves,0.03
Inscribed Armlet of Discord,0.03
Compendium Scorched Fletcher Gloves,0.03
Compendium Trophy Belt of the Trapper,0.03
Dark Ruin Mantle,0.03
Crimson Wyvern Helm,0.03
Crown of Sanguine Royalty,0.03
Death Shroud of the Frozen Apostle,0.03
Crest of the Onyx Fume,0.03
Deflector of the Stormlands,0.03
Inscribed Collar of the Ghastly Matriarch,0.04
Jewel of the Forest Cape,0.03
Kabuto of the Dreadborn Regent,0.03
Inscribed Sentry of Tranquility,0.03
Mischievous Dragon Wings,0.03
Metal Horns,0.03
Jewel of the Forest Bow,0.03
Mortar Forge Steam Exoskeleton,0.03
Jewel of the Forest Scarf,0.03
Pauldrons of Retribution,0.03
Pauldrons of Sir Davion,0.03
Pauldrons of the Boreal Watch,0.03
Sash of Divine Ascension,0.03
Sword of Impending Transgressions,0.03
Worldforger's Shoulders,0.03
Wings of the Inauspicious Abyss,0.03
Drape of Foliate Magery,0.03
Drape of Foliate Magery,0.03
Femur Thrasher,0.03
Femur Thrasher,0.03
Berserker's Helm,0.03
Sigil of the Undying Light,0.03
Sigil of the Undying Light,0.03
Skirt of the Divine Flame,0.04
Skirt of Shamanic Light,0.03
Shuriken of the Hidden Hunter,0.03
Shuriken of the Hidden Hunter,0.03
Vestments of the Ten Plagues Beard,0.03
Inscribed Mourning Mother's Top,0.03
Restraints of the Frost Lord,0.03
Pretiosa of Putrescense,0.03
Poor Armor of the Druid,0.04
Wings of the Ember Crane,0.03
Wings of the Lucent Gate,0.03
Whiskers of Entwined Fate,0.03
Venomous Deathbringer Hood,0.03
Venomous Deathbringer Stingers,0.03
Vestments of the Ten Plagues Helm,0.03
True Crow's Wings,0.03
True Crow's Wings,0.03
Ruby Ring of Rak-noth Rak-nul,0.03
Spirit of the Dark Wood,0.03
Staff of the Archivist,0.03
Spines of the Dreadful Abyss,0.03
Skirt of Shamanic Light,0.03
Skirt of the Divine Flame,0.04
Sky-High Warship Bomb,0.03
Shoulders of the Valkyrie,0.03
Shroud of the Archivist,0.03
Shield of Eternal Eclipse,0.03
Sash of Death's Bride,0.03
Player Card: net,0.03
Scorching Wings of Incantation,0.03
Sigil Belt of the Great Grey,0.03
Starlight Band,0.03
Viridus Leggings,0.03
Compendium Umbra Rider Shoulders,0.03
Compendium Umbra Rider Shoulders,0.03
Sleeves of the Hidden Flower,0.04
Reliquary of Rotting Doom,0.03
Reliquary of Rotting Doom,0.03
Nomad's Shelter,0.03
Nomad's Shelter,0.03
Sleeves of the Hidden Flower,0.04
Sleeves of the Ephemeral Haunt,0.03
Sleeves of the Ephemeral Haunt,0.03
Snowstorm Gloves,0.03
Spellbreaker of Yoskreth,0.03
Spellbinder's Mask of Shaping,0.03
Spellbreaker of Yoskreth,0.03
Sovereign of the Menacing Guise,0.03
Spirits of the Unkind Countess,0.03
Sovereign of the Menacing Guise,0.03
Span of Delightful Affliction,0.03
Inscribed Skirt of the Ghastly Matriarch,0.04
Inscribed Skirt of the Ghastly Matriarch,0.04
Hammer of the Static Lord,0.03
Hammer of the Static Lord,0.03
Lantern of the Archivist,0.03
Lantern of the Archivist,0.03
Outland Witch's Tatters,0.04
Stellar Jade Mask,0.03
Staff of the Old Doctor,0.03
Staff of the Old Doctor,0.03
Stellar Jade Mask,0.03
Inscribed Three Hero Dream Coils,0.03
Wings of the Ember Crane,0.03
Span of Delightful Affliction,0.03
Belt of the Razorwyrm,0.04
Helmet of the Fractured Order,0.03
Shield of Eternal Eclipse,0.03
Ol' Chopper's Choppin' Arm,0.03
Shield of Eternal Eclipse,0.03
Spellbreaker of Yoskreth,0.03
Gauntlets of the Final Utterance,0.03
Player Card: Goblak,0.03
Spiritual Spirits,0.03
Spiritual Spirits,0.03
Stumps of the Ancient Seal,0.03
Stormthrasher,0.03
Stormthrasher,0.03
Spectator: LGD,0.03
Spectator: LGD,0.03
Stumps of the Ancient Seal,0.03
Staff of the Tusk-Bereft,0.03
Staff of the Tusk-Bereft,0.03
Spectator: Ohaiyo,0.03
Sword of the Admirable Admiral,0.03
Sword of the Admirable Admiral,0.03
Tempest's Wrath Hammer,0.03
Sylvan Guard's Hair,0.03
Sylvan Guard's Hair,0.03
The Acolyte Priest's Bonesaw,0.03
Trap Jaw,0.03
Trap Jaw,0.03
Torch,0.03
Torch,0.03
Timberthaw Hat,0.03
Weighted Claive,0.03
Carapace of the Chosen Larva,0.03
Inscribed Laser Kills,0.03
Player Card: Winter,0.03
Sash of Divine Ascension,0.03
Player Card: NS,0.03
Player Card: Loda,0.03
Stone Loins,0.03
Skeletal Catch,0.04
Mask of the Weeping Beast,0.03
Belt of the Unbroken Stallion,0.03
Pauldrons of the Frozen Feather,0.03
Snowstorm Gloves,0.03
Static Lord's Generator,0.03
Mantle of the Serakund Tyrant,0.03
Hare Hunt Shoulders,0.03
Juljae Sword,0.03
Snowstorm Gloves,0.03
Player Card: Icy,0.03
Regalia of the Wraith Lord Cape,0.03
Emerald Frenzy Glove,0.03
Quiver of the Frostborne Wayfarer,0.03
Auspicious Mask of the Third Insight,0.03
Shuriken of the Crimson Cut-throat,0.03
Beard of Cycles,0.03
Hlotl-Feather Gloves,0.03
Shoulders of the North,0.03
Epaulets of Hell's Ambassador,0.03
Pads of the Eastern Range,0.03
Bracers of the Dark Wood,0.03
Cloak of the Dark Wood,0.03
Beast of The Iron Claw,0.03
Firestarter Gas Pump,0.03
Belt of the Razorwyrm,0.04
Dreadknight Gauntlet,0.03
Guards of the Burning Decree,0.03
Mask of the Splintering Awe,0.03
Snowstorm Gloves,0.03
Pauldrons of the Frozen Feather,0.03
Spellbreaker of Yoskreth,0.03
Venomous Deathbringer Stingers,0.03
Venomous Deathbringer Tail,0.03
Venomous Deathbringer Hood,0.03
Player Card: KingJ,0.03
Cape of Enveloping Despair,0.03
Spirit of the Dark Wood,0.03
Mask of the Crimson Cut-throat,0.03
Dragonterror Belt,0.03
Beard of Cycles,0.03
Inscribed Chiroptera of the Ghastly Matriarch,0.04
Inscribed Blade of the Crimson Cut-throat,0.05
Inscribed Blade of the Crimson Cut-throat,0.05
Cape of Enveloping Despair,0.03
Shoulders of the North,0.03
Venomous Deathbringer Tail,0.03
Dark Ruin Helm,0.03
Dark Ruin Gaze,0.03
Dark Ruin Crusher,0.03
Hellstrider,0.03
Mask of the Crimson Cut-throat,0.03
Shuriken of the Crimson Cut-throat,0.03
Mask of the Splintering Awe,0.03
Shoulders of Claszureme,0.03
Venomous Deathbringer Stingers,0.03
Venomous Deathbringer Hood,0.03
Player Card: Silent,0.03
Furstole of the Shadowcat,0.03
Torment Unbound,0.03
Talon of the Fallen Princess,0.03
Sash of Divine Ascension,0.03
Bertha the Morde-bat,0.03
Beard of Cycles,0.03
Berserker's Pauldron,0.03
Cloak of the Dark Wood,0.03
Beard of Cycles,0.03
Inscribed Fatal Blossom Nails,0.03
Hlotl-Feather Gloves,0.03
Holy Words of the Hierophant,0.03
Enameled Shield of Sir Davion,0.03
Ambinderath's Jaw,0.03
Sylvan Guard's Dress Armor,0.03
Inscribed Blade of Cruel Reprisal,0.06
Inscribed Guillotine,0.04
Inscribed Guillotine,0.04
Inscribed Armor of the Weathered Storm,0.04
Gladiator's Revenge Armor,0.03
Inscribed Girdle of the Dark Wraith,0.09
Inscribed Pelt of The Howling Wolf,0.05
Inscribed Girdle of the Dark Wraith,0.09
Inscribed Pelt of The Howling Wolf,0.05
Inscribed Hare Hunt Shoulders,0.07
Inscribed Storm Rider's Bracer,0.04
Gladiator's Revenge Armor,0.03
Inscribed Winged Paladin's Armor,0.08
Inscribed Winged Paladin's Armor,0.08
Inscribed Scale Pauldrons of Good Fortune,0.03
Tools of the Outlaw Huntsman,0.03
Holdout of the Outlaw Huntsman,0.03
Tools of the Outlaw Huntsman,0.03
Tools of the Outlaw Huntsman,0.03
Prongs of the Afflicted Soul,0.03
Inscribed Crown of Eternal Reign,0.03
Inscribed Crown of the Frost Lord,0.04
Twelve-Tusks the Cape of Boars,0.03
Master Assassin's Tails,0.03
Master Assassin's Tails,0.03
Inscribed Formed Alloy Wristplates,0.03
Inscribed Core of Stoneshard Majesty,0.03
Inscribed Immemorial Emperor's Scythe,0.03
Inscribed Immemorial Emperor's Scythe,0.03
Inscribed Pelt of the Shadowcat,0.05
Auspicious Mistplates of Ruin,0.03
Auspicious Mistplates of Ruin,0.03
Inscribed Pelt of the Shadowcat,0.05
Inscribed Fatal Blossom Nails,0.03
Blade of Cleaving Swiftness,0.04
Raiments of Twilight Shade Loading Screen,0.04
Writhe of the Gruesome Embrace,0.03
Frozen Arcane Sight,0.03
Frozen Arcane Sight,0.03
Growths of the Afflicted Soul,0.04
Inscribed Trophy Belt of the Trapper,0.04
Flail of the Burning Nightmare,0.03
Flail of the Burning Nightmare,0.03
Inscribed Formed Alloy Wristplates,0.03
Inscribed Caustic Guard,0.04
Marauder's Wings,0.03
Marauder's Wings,0.03
Marauder's Wings,0.03
Marauder's Wings,0.03
Inscribed Marauder's Armor,0.11
Inscribed Bracers of the Crimson Beast,0.03
Blessing of the Crested Dawn,7.8
Helmet of Flightless Fury,0.03
Inscribed Armored Exoskeleton Wings,0.05
Inscribed Helm of the Burning Nightmare,0.37
Chest of the Renegade,0.03
Genuine Shield of Ascension,0.05
Inscribed Scepter of Corrupted Amber,0.03
Helmet of Flightless Fury,0.03
Growths of the Afflicted Soul,0.04
Inscribed Runic Bow of Corruption,0.03
Inscribed Spellbinder's Tattered Cloak,0.08
Inscribed Spellbinder's Tattered Cloak,0.08
Inscribed Chained Chopper,0.04
Inscribed Sigil of the Stormcrow,0.06
Inscribed Collar of the Blackguard Magus,0.15
Inscribed Collar of the Blackguard Magus,0.15
Inscribed Sigil of the Stormcrow,0.06
Umbral Skirt,0.03
Frozen Stoneshard Bracers,0.03
Inscribed Staff of the Itinerant Scholar,0.1
Frozen Stoneshard Bracers,0.03
Inscribed Girdpiece of the Acolyte of Clasz,0.07
Growths of the Afflicted Soul,0.04
Inscribed Ceremonial Stinger of Qaldin,0.04
Inscribed Wings of Vincere,0.05
Inscribed Bracers of Yoskreth,0.03
Bracers of the Radiant Crusader,0.03
Bracers of the Radiant Crusader,0.03
Genuine Shield of Ascension,0.05
Inscribed Tunic of the Wandering Flame,0.16
Auspicious Stonehall Royal Guard Dragonslayer,0.04
Inscribed Gust of the Surging Wind,0.07
Inscribed Headdress of the Father Spirits,0.03
Inscribed Steelweb Sheaths,0.03
Inscribed Sigil of the Stormcrow,0.06
Inscribed Equine Battlehelm,0.03
Inscribed Flags of the Equine Emissary,0.03
Inscribed Trophies of the Outcast,0.03
Inscribed Trophies of the Outcast,0.03
Inscribed Trophies of the Outcast,0.03
Inscribed Umbral Glaive,0.03
Inscribed Crown of the Truebark Adherent,0.14
